athlete_id,edition_year,total_medals,participation_number
45193,1964,2,1
45194,1968,2,1
45195,1992,2,1
45195,1996,4,2
45195,2000,2,3
45196,1980,3,1
45196,1984,3,2
45197,1924,2,1
45198,1984,2,1
45199,1952,1,1
45199,1956,1,2
45200,1972,5,1
45201,1972,2,1
45202,1964,1,1
45203,1976,2,1
45203,1980,2,2
45203,1984,2,3
45204,1992,3,1
45204,1996,3,2
45204,2000,3,3
45205,1956,2,1
45206,1956,1,1
45206,1960,2,2
45207,1996,1,1
45208,1972,2,1
45208,1980,2,2
45209,1992,2,1
45209,1996,1,2
45210,1948,1,1
45211,1956,1,1
45212,1912,4,1
45213,1952,1,1
45214,1920,3,1
45215,1960,2,1
45216,1956,1,1
45217,1912,3,1
45218,1956,2,1
45218,1960,1,2
45219,1924,2,1
45220,1920,2,1
45221,1964,1,1
45222,1976,2,1
45223,1956,1,1
45223,1960,1,2
45224,1992,1,1
45224,1996,1,2
45225,1956,1,1
45226,1972,3,1
45226,1976,3,2
45227,1936,1,1
45228,1976,5,1
45228,1980,4,2
45228,1984,3,3
45229,1920,3,1
45230,1996,5,1
45230,2000,5,2
45230,2004,3,3
45231,1956,1,1
45231,1960,3,2
45231,1964,1,3
45232,1996,4,1
45232,2000,1,2
45233,1900,4,1
45234,1992,2,1
45235,1996,1,1
45236,1992,1,1
45237,1984,4,1
45238,1992,1,1
45239,1996,1,1
45240,1912,3,1
45241,1948,3,1
45241,1952,3,2
45241,1956,1,3
45242,1972,4,1
45243,1936,2,1
45244,1988,3,1
45245,1956,1,1
45246,1992,1,1
45247,1988,1,1
45248,1980,3,1
45248,1984,2,2
45249,1992,1,1
45250,1976,2,1
45250,1980,4,2
45251,1996,3,1
45252,1996,1,1
45252,2000,2,2
45253,1956,1,1
45253,1960,1,2
45254,1980,3,1
45255,1928,3,1
45256,1952,2,1
45256,1956,1,2
45257,1992,2,1
45257,1996,1,2
45258,1976,1,1
45259,1972,2,1
45260,1948,1,1
45261,1964,2,1
45261,1968,3,2
45262,1956,2,1
45263,1936,1,1
45264,1952,3,1
45265,1964,2,1
45266,1984,2,1
45267,1976,2,1
45267,1980,2,2
45268,1992,4,1
45268,1996,2,2
45268,2000,1,3
45269,1964,2,1
45270,1964,1,1
45271,1992,1,1
45272,1988,2,1
45273,1964,2,1
45274,1960,1,1
45275,1988,2,1
45275,1992,3,2
45276,1968,4,1
45276,1972,2,2
45277,1972,4,1
45277,1976,3,2
45278,1992,3,1
45278,1996,3,2
45278,2000,1,3
45279,1988,1,1
45279,1992,1,2
45280,1956,3,1
45280,1960,3,2
45281,1964,3,1
45282,1932,3,1
45283,1912,2,1
45284,1976,2,1
45285,1984,1,1
45286,1960,1,1
45287,1984,2,1
45287,1988,2,2
45287,1992,2,3
45288,1980,2,1
45289,1908,3,1
45290,1984,1,1
45290,1988,4,2
45290,1992,3,3
45291,1964,1,1
45292,1920,3,1
45292,1924,3,2
45293,1996,1,1
45294,1984,1,1
45295,1984,4,1
45296,1908,4,1
45296,1912,2,2
45297,1984,1,1
45298,1956,1,1
45298,1960,2,2
45299,1996,1,1
45299,2000,4,2
45299,2004,5,3
45300,1976,3,1
45300,1980,7,2
45301,1964,2,1
45302,1956,1,1
45303,1988,2,1
45304,1976,2,1
45305,1996,2,1
45306,1992,1,1
45307,1968,2,1
45307,1972,2,2
45307,1976,2,3
45308,1968,5,1
45308,1972,5,2
45309,1968,3,1
45309,1972,5,2
45310,1956,1,1
45311,1988,2,1
45312,1988,2,1
45313,1972,4,1
45313,1976,3,2
45314,1964,4,1
45314,1968,4,2
45315,1956,2,1
45316,1956,1,1
45317,1960,1,1
45317,1964,3,2
45318,1984,2,1
45318,1988,2,2
45319,1912,2,1
45319,1924,1,2
45320,1952,1,1
45321,1984,1,1
45322,1928,1,1
45323,1924,1,1
45323,1928,1,2
45324,1996,2,1
45324,2000,2,2
45324,2004,2,3
45325,1976,1,1
45326,1984,2,1
45327,1932,2,1
45327,1936,2,2
45328,1960,1,1
45328,1964,1,2
45328,1968,2,3
45329,1996,1,1
45329,2000,2,2
45330,1948,2,1
45331,1968,2,1
45332,1980,2,1
45332,1984,3,2
45333,1980,1,1
45334,1936,1,1
45335,1960,1,1
45336,1912,1,1
45337,1912,1,1
45338,1980,1,1
45339,1984,2,1
45340,1996,1,1
45341,1928,2,1
45342,1936,1,1
45343,1912,2,1
45344,1960,1,1
45345,1992,2,1
45346,1992,2,1
45347,1992,3,1
45347,1996,3,2
45348,1960,1,1
45349,1964,1,1
45350,1964,2,1
45350,1968,2,2
45350,1972,1,3
45351,1952,1,1
45351,1956,1,2
45352,1936,1,1
45353,1996,1,1
45353,2000,2,2
45353,2004,1,3
45353,2008,1,4
45354,1964,1,1
45355,1964,2,1
45356,1948,2,1
45357,1912,2,1
45358,1964,2,1
45359,1924,1,1
45360,1960,1,1
45361,1936,1,1
45362,1936,2,1
45363,1984,3,1
45364,1984,2,1
45365,1960,1,1
45366,1912,2,1
45367,1980,2,1
45368,1992,2,1
45369,1960,1,1
45370,1984,2,1
45370,1988,2,2
45371,1964,1,1
45372,1980,1,1
45373,1996,2,1
45373,2000,1,2
45374,1936,1,1
45375,1960,1,1
45376,1960,1,1
45377,1952,1,1
45378,1972,1,1
45379,1948,1,1
45379,1952,1,2
45380,1972,2,1
45380,1976,2,2
45381,1972,2,1
45382,1960,1,1
45382,1964,2,2
45383,1988,2,1
45384,1952,1,1
45385,1948,2,1
45386,1960,2,1
45386,1964,2,2
45387,1896,2,1
45388,1988,3,1
45389,1988,2,1
45390,1936,3,1
45391,1948,1,1
45392,1984,3,1
45392,1988,2,2
45393,1988,1,1
45394,1988,2,1
45395,1972,2,1
45396,1984,2,1
45397,1992,1,1
45398,1900,4,1
45399,1908,3,1
45399,1912,3,2
45400,1968,2,1
45401,1912,2,1
45403,1936,2,1
45404,1972,1,1
45404,1976,1,2
45404,1980,2,3
45404,1988,1,4
45404,1992,1,5
45405,1928,2,1
45405,1932,2,2
45406,1936,1,1
45407,1952,1,1
45408,1960,1,1
45408,1964,1,2
45409,1912,1,1
45410,1900,4,1
45410,1904,3,2
45411,1912,2,1
45412,1964,2,1
45413,1948,2,1
45413,1952,2,2
45414,1980,1,1
45415,1936,3,1
45416,1948,1,1
45417,1996,1,1
45417,2000,1,2
45418,1996,1,1
45418,2000,1,2
45419,1988,1,1
45420,1992,2,1
45421,1988,2,1
45422,1976,3,1
45423,1976,1,1
45424,1984,3,1
45425,1992,2,1
45425,1996,1,2
45425,2000,1,3
45426,1984,3,1
45427,1988,1,1
45428,1996,1,1
45429,1992,2,1
45430,1988,1,1
45431,1996,2,1
45431,2000,2,2
45432,1984,1,1
45433,1968,2,1
45434,1988,1,1
45435,1996,2,1
45435,2000,1,2
45435,2004,2,3
45436,1984,3,1
45437,1988,4,1
45438,1988,4,1
45438,1992,3,2
45439,1988,2,1
45439,1992,4,2
45439,1996,3,3
45439,2000,3,4
45440,1976,2,1
45441,1980,3,1
45442,1976,2,1
45443,1992,3,1
45443,1996,3,2
45444,1948,3,1
45445,1976,2,1
45446,1968,2,1
45447,1980,1,1
45448,1968,2,1
45449,1996,3,1
45449,2000,4,2
45450,1956,1,1
45451,1976,4,1
45452,1952,1,1
45453,1912,1,1
45454,1924,1,1
45455,1948,1,1
45456,1988,2,1
45457,1984,2,1
45457,1988,2,2
45458,1980,3,1
45459,1976,2,1
45460,1972,3,1
45461,1948,2,1
45461,1952,3,2
45461,1956,1,3
45462,1984,2,1
45463,1948,1,1
45464,1984,3,1
45465,1952,2,1
45466,1948,1,1
45466,1952,1,2
45467,1976,4,1
45468,1976,2,1
45469,1984,2,1
45469,1988,1,2
45470,1956,1,1
45471,1948,1,1
45472,1948,1,1
45473,1980,3,1
45473,1984,2,2
45474,1920,1,1
45475,1960,1,1
45476,1976,4,1
45476,1980,4,2
45477,1980,4,1
45478,1952,3,1
45479,1952,1,1
45480,1952,1,1
45481,1952,1,1
45482,1988,3,1
45483,1988,4,1
45484,1920,2,1
45484,1928,1,2
45485,1952,1,1
45486,1920,4,1
45486,1924,2,2
45486,1928,3,3
45486,1936,1,4
45487,1924,1,1
45488,1920,1,1
45488,1924,1,2
45489,1928,2,1
45489,1936,1,2
45490,1908,1,1
45490,1912,3,2
45490,1920,2,3
45491,1920,1,1
45492,1924,2,1
45492,1928,1,2
45492,1936,1,3
45493,1980,3,1
45494,1920,1,1
45495,1992,3,1
45495,1996,2,2
45496,1972,2,1
45496,1976,3,2
45497,1908,1,1
45498,1956,1,1
45498,1960,1,2
45499,1900,4,1
45499,1908,4,2
45500,1968,2,1
45501,1920,2,1
45502,1908,1,1
45503,1992,1,1
45504,1956,1,1
45505,1972,2,1
45506,1920,1,1
45507,1984,2,1
45507,1988,2,2
45508,1992,5,1
45509,1908,2,1
45509,1912,2,2
45510,1968,1,1
45511,1920,1,1
45512,1952,1,1
45513,1948,1,1
45513,1952,1,2
45514,1920,1,1
45515,1952,1,1
45516,1964,1,1
45516,1968,2,2
45517,1908,1,1
45518,1924,1,1
45518,1928,2,2
45519,1988,2,1
45520,1992,3,1
45521,1984,2,1
45522,1920,2,1
45523,1924,2,1
45524,1928,2,1
45525,1920,1,1
45525,1924,1,2
45525,1928,2,3
45525,1936,2,4
45526,1976,2,1
45527,1960,1,1
45527,1964,1,2
45527,1968,2,3
45528,1992,3,1
45529,1920,1,1
45529,1924,1,2
45530,1972,2,1
45531,1912,1,1
45532,1992,3,1
45533,1948,2,1
45533,1952,3,2
45534,1936,1,1
45535,1992,1,1
45536,1948,2,1
45536,1952,3,2
45537,1936,3,1
45539,1992,2,1
45540,1948,2,1
45540,1952,1,2
45541,1952,1,1
45542,1992,3,1
45543,1992,1,1
45544,1948,4,1
45545,1992,4,1
45546,1984,2,1
45546,1988,1,2
45547,1948,2,1
45548,1936,3,1
45549,1936,2,1
45550,1948,2,1
45551,1936,2,1
45552,1996,1,1
45553,1992,2,1
45554,1992,2,1
45554,1996,2,2
45554,2000,1,3
45555,1996,1,1
45555,2000,1,2
45556,1996,3,1
45556,2000,2,2
45556,2008,1,3
45557,1996,3,1
45558,1996,3,1
45558,2000,2,2
45558,2004,3,3
45558,2008,5,4
45559,1992,3,1
45559,1996,1,2
45560,1996,3,1
45561,1996,1,1
45561,2000,2,2
45562,1996,1,1
45562,2000,2,2
45563,1996,1,1
45563,2000,1,2
45564,1996,1,1
45565,1996,1,1
45566,1996,1,1
45567,1996,1,1
45568,1996,2,1
45568,2000,2,2
45569,1996,1,1
45570,1996,1,1
45571,1988,4,1
45571,2000,1,2
45571,2004,1,3
45571,2008,1,4
45572,1992,3,1
45573,1936,1,1
45574,1992,3,1
45575,1996,1,1
45576,1988,4,1
45577,1992,1,1
45578,1972,2,1
45578,1976,2,2
45579,1992,2,1
45580,1984,2,1
45580,1988,1,2
45581,1984,2,1
45582,1956,1,1
45583,1948,2,1
45584,1936,2,1
45584,1948,3,2
45584,1952,1,3
45585,1936,2,1
45586,1948,2,1
45586,1952,1,2
45587,1972,3,1
45588,1976,2,1
45589,1948,2,1
45590,1932,3,1
45590,1936,1,2
45591,1936,3,1
45592,1972,2,1
45593,1988,2,1
45594,1976,2,1
45595,1992,1,1
45596,1988,3,1
45597,1988,2,1
45598,1984,2,1
45598,1988,1,2
45599,1976,2,1
45600,1988,2,1
45601,1996,3,1
45601,2000,1,2
45602,1948,2,1
45603,1992,2,1
45604,1936,2,1
45605,1988,2,1
45606,1936,1,1
45607,1920,2,1
45608,1972,5,1
45609,1936,1,1
45610,1972,1,1
45611,1948,2,1
45611,1952,2,2
45612,1992,5,1
45612,1996,4,2
45612,2000,3,3
45612,2004,1,4
45613,1948,1,1
45613,1952,1,2
45614,1952,2,1
45615,1984,3,1
45616,1988,2,1
45617,1992,1,1
45617,1996,2,2
45618,1996,1,1
45619,1968,3,1
45620,1936,2,1
45621,1948,2,1
45621,1952,1,2
45622,1964,2,1
45622,1968,1,2
45623,1948,2,1
45624,1952,2,1
45624,1956,2,2
45625,1960,2,1
45625,1964,2,2
45626,1948,1,1
45627,1980,2,1
45627,1984,5,2
45628,1968,3,1
45628,1972,4,2
45629,1960,1,1
45630,1932,1,1
45630,1936,2,2
45631,1972,3,1
45631,1976,3,2
45631,1980,3,3
45632,1964,2,1
45633,1980,4,1
45633,1984,3,2
45633,1988,4,3
45634,1968,3,1
45635,1968,3,1
45635,1972,3,2
45635,1976,1,3
45636,1932,1,1
45637,1932,1,1
45638,1920,2,1
45639,1976,2,1
45639,1980,6,2
45639,1984,3,3
45640,1952,2,1
45640,1956,1,2
45640,1960,1,3
45640,1964,1,4
45640,1968,1,5
45641,1952,1,1
45642,1936,3,1
45642,1952,1,2
45643,1948,2,1
45644,1976,2,1
45645,1952,2,1
45645,1956,2,2
45646,1948,1,1
45647,1948,2,1
45648,1992,2,1
45649,1980,4,1
45650,1996,1,1
45651,1996,3,1
45651,2000,3,2
45652,1988,4,1
45653,1932,1,1
45655,1972,4,1
45656,1976,1,1
45656,1980,2,2
45657,1980,3,1
45658,1948,1,1
45659,1936,2,1
45660,1980,4,1
45660,1984,5,2
45661,1932,2,1
45661,1936,1,2
45662,1996,1,1
45662,2000,2,2
45663,1984,4,1
45664,1988,5,1
45664,1992,3,2
45665,1952,1,1
45665,1956,1,2
45666,1948,1,1
45666,1952,1,2
45667,1988,1,1
45668,1960,2,1
45669,1988,5,1
45669,1992,3,2
45670,1936,1,1
45671,1952,3,1
45672,1952,1,1
45673,1960,2,1
45674,1992,2,1
45675,1976,2,1
45675,1980,2,2
45676,1988,3,1
45677,1980,2,1
45677,1984,5,2
45678,1988,2,1
45678,1992,2,2
45679,1988,3,1
45680,1972,2,1
45681,1932,2,1
45681,1936,4,2
45682,1988,3,1
45682,1992,2,2
45682,1996,2,3
45682,2000,2,4
45682,2004,1,5
45683,1996,1,1
45684,1932,1,1
45684,1936,1,2
45685,1996,3,1
45685,2000,4,2
45685,2004,1,3
45686,1992,3,1
45687,1936,1,1
45688,1956,1,1
45688,1960,1,2
45689,1932,1,1
45690,1988,3,1
45691,1972,2,1
45692,1920,3,1
45693,1948,2,1
45694,1960,2,1
45694,1964,2,2
45695,1972,3,1
45696,1984,1,1
45697,1984,1,1
45698,1980,3,1
45698,1988,4,2
45699,1988,2,1
45700,1980,4,1
45701,1980,1,1
45702,1988,2,1
45703,1996,1,1
45704,1988,2,1
45705,1992,2,1
45706,1980,2,1
45707,2000,1,1
45708,1980,3,1
45709,1988,3,1
45710,1980,1,1
45711,1968,3,1
45712,1972,2,1
45713,1988,3,1
45714,1972,2,1
45715,1980,2,1
45716,1976,2,1
45717,1980,2,1
45718,1976,2,1
45719,1976,2,1
45720,1980,4,1
45720,1988,2,2
45721,1992,3,1
45721,1996,2,2
45722,1980,3,1
45723,1992,2,1
45724,1988,2,1
45724,1992,2,2
45725,1992,2,1
45726,1980,2,1
45727,1980,1,1
45728,1968,2,1
45728,1972,2,2
45729,1976,1,1
45730,1980,1,1
45731,1976,2,1
45732,1968,2,1
45732,1972,4,2
45733,1992,1,1
45734,1980,1,1
45735,1980,3,1
45736,1996,1,1
45736,2000,1,2
45737,1972,2,1
45738,1996,1,1
45739,1972,3,1
45740,1972,3,1
45741,1972,3,1
45742,1984,3,1
45743,1936,2,1
45744,1996,1,1
45745,1996,1,1
45746,1976,3,1
45747,1976,3,1
45748,1988,1,1
45749,1956,3,1
45749,1960,2,2
45750,1972,1,1
45751,1984,1,1
45752,1992,1,1
45753,1976,1,1
45754,1976,2,1
45754,1984,1,2
45755,1936,2,1
45756,1968,2,1
45756,1972,2,2
45756,1976,1,3
45757,1996,1,1
45758,1996,1,1
45758,2000,2,2
45759,1988,1,1
45760,1988,2,1
45761,1972,1,1
45762,1988,1,1
45763,1976,2,1
45764,1996,1,1
45765,1976,3,1
45766,1972,6,1
45767,1988,1,1
45767,1992,3,2
45767,1996,2,3
45768,1972,5,1
45768,1976,3,2
45769,1984,1,1
45770,1976,2,1
45771,1968,4,1
45771,1972,2,2
45772,1968,5,1
45773,1948,2,1
45774,1984,2,1
45775,1996,2,1
45775,2000,5,2
45776,1992,1,1
45777,1996,1,1
45778,1936,3,1
45779,1972,2,1
45780,1984,1,1
45781,1992,5,1
45781,1996,1,2
45782,1988,2,1
45783,1932,2,1
45784,1996,2,1
45785,1952,2,1
45785,1956,1,2
45786,1992,1,1
45786,1996,1,2
45787,1996,1,1
45788,1992,1,1
45788,1996,1,2
45789,1984,2,1
45789,1988,2,2
45790,1988,1,1
45791,1976,2,1
45792,1976,1,1
45793,1976,4,1
45794,1992,1,1
45795,1984,1,1
45796,1992,1,1
45796,1996,1,2
45797,1956,2,1
45798,1972,3,1
45799,1984,2,1
45800,1992,1,1
45801,1988,5,1
45801,1992,3,2
45802,1972,1,1
45803,1984,1,1
45804,1996,1,1
45805,1964,2,1
45806,1992,2,1
45806,1996,4,2
45807,1964,1,1
45808,1964,1,1
45809,1960,4,1
45810,1972,1,1
45811,1976,4,1
45812,1984,1,1
45813,1964,6,1
45814,1984,3,1
45814,1988,5,2
45815,1932,3,1
45816,1976,1,1
45817,1948,3,1
45818,1984,1,1
45819,1984,2,1
45820,1936,1,1
45821,1996,1,1
45822,1988,1,1
45823,1964,3,1
45823,1968,4,2
45824,1976,1,1
45825,1972,2,1
45826,1992,2,1
45826,1996,3,2
45826,2000,5,3
45827,1932,2,1
45828,1984,1,1
45829,1956,1,1
45829,1960,2,2
45830,1976,1,1
45831,1976,1,1
45832,1984,4,1
45833,1992,1,1
45833,1996,4,2
45833,2000,4,3
45834,1984,1,1
45835,1972,1,1
45836,1936,2,1
45837,1984,3,1
45837,1988,1,2
45838,1960,3,1
45839,1972,2,1
45840,1948,3,1
45840,1952,3,2
45841,1988,3,1
45842,1992,1,1
45842,1996,1,2
45842,2000,2,3
45843,1996,1,1
45844,1984,2,1
45845,1964,2,1
45846,1932,2,1
45847,1972,1,1
45848,1984,1,1
45849,1988,4,1
45850,1988,5,1
45850,1992,4,2
45851,1932,1,1
45852,1984,3,1
45853,1936,2,1
45854,1996,1,1
45855,1972,1,1
45856,1996,1,1
45856,2000,3,2
45857,1932,3,1
45857,1936,4,2
45858,1952,3,1
45858,1956,3,2
45859,1928,1,1
45859,1932,1,2
45860,1976,4,1
45861,1972,1,1
45862,1984,3,1
45863,1996,1,1
45864,1996,1,1
45865,1968,2,1
45865,1972,1,2
45866,1972,1,1
45867,1972,6,1
45868,1996,3,1
45869,1996,4,1
45869,2000,2,2
45870,1976,1,1
45871,1932,1,1
45872,1996,1,1
45873,1976,3,1
45874,1976,2,1
45875,1972,1,1
45876,1976,2,1
45877,1964,2,1
45878,1960,2,1
45878,1964,4,2
45879,1956,3,1
45880,1936,3,1
45881,1972,1,1
45882,1948,3,1
45882,1952,3,2
45883,1972,3,1
45884,1992,2,1
45884,1996,1,2
45885,1968,5,1
45886,1964,2,1
45887,1988,2,1
45887,1992,3,2
45888,1992,2,1
45889,1992,2,1
45890,1984,1,1
45890,1988,2,2
45891,1968,3,1
45892,1984,1,1
45893,1968,4,1
45894,1964,2,1
45895,1956,3,1
45896,1996,1,1
45897,1972,2,1
45898,1972,2,1
45899,1988,1,1
45900,1972,1,1
45900,1976,2,2
45901,1976,1,1
45902,1988,1,1
45902,1992,1,2
45903,1988,2,1
45904,1976,2,1
45905,1968,3,1
45906,1936,1,1
45906,1948,2,2
45907,1928,1,1
45908,1928,3,1
45909,1972,1,1
45910,1976,3,1
45911,1996,1,1
45912,1984,5,1
45913,1952,3,1
45914,1984,1,1
45914,1988,2,2
45914,1992,1,3
45914,1996,1,4
45915,1928,3,1
45915,1932,3,2
45915,1936,3,3
45916,1924,1,1
45917,1992,2,1
45918,1996,2,1
45919,1992,2,1
45920,1972,2,1
45921,1972,2,1
45922,1932,3,1
45923,1968,2,1
45924,1988,2,1
45925,1988,1,1
45926,1984,1,1
45927,1984,3,1
45928,1992,3,1
45928,1996,3,2
45929,1936,1,1
45930,1984,1,1
45931,1988,1,1
45931,1992,3,2
45931,1996,3,3
45932,1996,1,1
45932,2004,2,2
45933,1972,2,1
45933,1976,2,2
45934,1984,3,1
45934,1988,2,2
45935,1964,2,1
45936,1984,1,1
45937,1992,1,1
45938,1968,1,1
45939,1972,3,1
45939,1976,2,2
45940,1968,2,1
45941,1972,2,1
45942,1984,1,1
45943,1988,1,1
45944,1920,3,1
45945,1992,1,1
45946,1972,2,1
45947,1992,2,1
45948,1948,3,1
45949,1948,3,1
45949,1952,3,2
45950,1964,7,1
45950,1968,7,2
45951,1984,4,1
45951,1988,4,2
45952,1988,2,1
45953,1960,3,1
45954,1976,1,1
45955,1988,1,1
45956,1932,2,1
45957,1936,4,1
45958,1976,2,1
45959,1972,1,1
45959,1976,2,2
45960,1992,1,1
45961,1976,1,1
45962,1984,1,1
45963,1976,2,1
45964,1984,3,1
45965,1988,1,1
45966,1912,3,1
45966,1920,2,2
45967,1936,3,1
45968,1964,8,1
45968,1968,6,2
45968,1972,3,3
45969,1964,5,1
45969,1968,4,2
45969,1972,2,3
45970,1972,1,1
45971,1948,3,1
45972,1972,4,1
45973,1988,2,1
45974,1984,1,1
45975,1972,2,1
45976,1976,1,1
45977,1936,1,1
45978,1932,2,1
45978,1936,2,2
45979,1996,1,1
45980,1912,2,1
45981,1972,2,1
45982,1976,2,1
45983,1972,4,1
45984,1984,1,1
45985,1968,3,1
45985,1972,3,2
45986,1996,1,1
45987,1976,1,1
45988,1992,1,1
45989,1992,1,1
45990,1952,3,1
45991,1960,2,1
45992,1988,1,1
45993,1976,1,1
45994,1948,3,1
45995,1984,1,1
45996,1988,2,1
45997,1992,2,1
45997,1996,2,2
45997,2000,2,3
45998,1976,1,1
45999,1988,2,1
45999,1992,3,2
46000,1992,3,1
46000,1996,2,2
46001,1956,3,1
46002,1956,2,1
46003,1928,2,1
46003,1932,2,2
46004,1972,4,1
46005,1976,1,1
46006,1976,5,1
46007,1936,3,1
46008,1984,3,1
46008,1988,3,2
46008,1992,3,3
46009,1952,2,1
46010,1960,2,1
46011,1936,1,1
46012,1960,2,1
46013,1996,2,1
46013,2000,3,2
46014,1976,1,1
46015,1972,7,1
46015,1976,3,2
46016,1976,1,1
46017,1984,1,1
46017,1992,1,2
46018,1984,1,1
46019,1948,3,1
46019,1952,3,2
46020,1976,4,1
46021,1976,2,1
46022,1968,3,1
46023,1984,2,1
46024,1964,5,1
46025,1976,1,1
46026,1956,2,1
46027,1968,5,1
46028,1976,4,1
46029,1928,3,1
46029,1932,5,2
46030,1972,2,1
46031,1932,1,1
46032,1968,2,1
46032,1972,2,2
46033,1984,4,1
46034,1988,1,1
46035,1988,3,1
46035,1992,2,2
46036,1928,3,1
46037,1988,2,1
46038,1988,1,1
46039,1984,1,1
46040,1920,3,1
46040,1924,2,2
46041,1984,1,1
46042,1932,1,1
46043,1984,1,1
46044,1988,2,1
46044,1992,4,2
46045,1984,3,1
46046,1960,2,1
46047,1972,2,1
46048,1932,1,1
46049,1976,1,1
46050,1908,3,1
46050,1912,1,2
46051,1996,1,1
46051,2000,1,2
46051,2004,1,3
46052,1996,1,1
46053,1928,2,1
46054,1952,2,1
46055,1936,3,1
46056,1936,2,1
46057,1936,3,1
46058,1948,1,1
46058,1956,2,2
46059,1996,2,1
46060,1936,2,1
46061,1928,2,1
46062,1928,2,1
46063,1928,2,1
46064,1996,2,1
46065,1996,1,1
46066,1988,2,1
46067,1988,1,1
46068,1984,1,1
46069,1996,1,1
46070,1984,2,1
46071,1992,1,1
46071,1996,2,2
46071,2000,2,3
46072,1996,1,1
46073,1988,1,1
46073,1992,1,2
46074,1992,2,1
46075,1996,1,1
46076,1984,2,1
46077,1996,1,1
46077,2000,2,2
46077,2004,2,3
46077,2008,2,4
46078,1996,2,1
46078,2000,4,2
46079,1992,2,1
46079,1996,1,2
46080,1988,3,1
46081,1992,3,1
46081,1996,3,2
46082,1984,2,1
46083,1996,1,1
46083,2000,2,2
46084,1984,1,1
46085,1988,1,1
46086,1984,1,1
46087,1996,1,1
46087,2000,2,2
46088,1984,2,1
46089,1988,3,1
46089,1992,5,2
46089,1996,2,3
46090,1996,2,1
46090,2000,3,2
46091,1996,1,1
46092,1988,2,1
46093,1992,2,1
46094,1992,4,1
46095,1992,2,1
46096,1988,2,1
46097,1988,1,1
46098,1996,2,1
46099,1996,2,1
46100,1988,3,1
46100,1992,3,2
46101,1996,1,1
46102,1996,6,1
46103,1988,2,1
46103,1992,1,2
46104,1992,1,1
46104,1996,1,2
46105,1988,2,1
46106,1996,1,1
46106,2000,2,2
46107,1988,2,1
46107,1992,2,2
46108,1992,2,1
46109,1996,1,1
46110,1996,3,1
46111,1988,2,1
46112,1988,1,1
46113,1984,3,1
46114,1988,3,1
46114,1992,3,2
46115,1988,3,1
46115,1992,2,2
46116,1936,3,1
46117,1996,2,1
46118,1988,1,1
46119,1992,1,1
46120,1984,1,1
46121,1992,1,1
46122,1988,4,1
46122,1992,4,2
46123,1936,2,1
46124,1988,1,1
46125,1988,2,1
46125,1992,2,2
46126,1984,2,1
46127,1996,4,1
46128,1996,4,1
46128,2000,3,2
46129,1984,2,1
46130,1988,3,1
46131,1948,1,1
46131,1952,2,2
46132,1988,1,1
46133,1996,3,1
46133,2000,1,2
46134,1984,3,1
46134,1988,2,2
46136,1992,1,1
46137,1988,1,1
46138,1984,1,1
46139,1984,1,1
46139,1988,1,2
46140,1988,1,1
46141,1984,3,1
46142,1988,3,1
46142,1992,2,2
46143,1984,3,1
46144,1984,3,1
46144,1988,5,2
46144,1992,2,3
46145,1992,1,1
46146,1984,1,1
46146,1988,1,2
46146,1992,1,3
46147,1996,1,1
46147,2000,2,2
46147,2004,2,3
46148,1984,1,1
46149,1988,1,1
46150,1984,3,1
46151,1984,2,1
46152,1996,1,1
46154,1996,1,1
46154,2000,2,2
46155,1988,3,1
46155,1992,3,2
46156,1988,1,1
46156,1992,1,2
46156,1996,1,3
46156,2000,2,4
46157,1996,1,1
46158,1996,2,1
46159,1988,1,1
46160,1996,2,1
46161,1996,3,1
46162,1984,2,1
46162,1988,2,2
46163,1972,5,1
46164,1996,2,1
46164,2000,2,2
46165,1976,3,1
46166,1968,4,1
46166,1972,4,2
46167,1968,2,1
46168,1968,1,1
46169,1968,5,1
46170,1976,2,1
46171,1968,2,1
46172,1960,1,1
46173,1964,2,1
46173,1968,5,2
46174,1968,1,1
46174,1972,1,2
46175,1968,6,1
46175,1972,2,2
46175,1976,2,3
46176,1992,4,1
46176,1996,2,2
46176,2000,2,3
46177,1948,2,1
46178,1956,1,1
46179,1968,2,1
46180,1948,2,1
46181,1968,4,1
46182,1964,1,1
46182,1968,1,2
46182,1972,1,3
46183,1972,2,1
46183,1976,3,2
46184,1976,1,1
46184,1980,2,2
46185,1956,2,1
46186,1956,1,1
46187,1996,1,1
46188,1996,2,1
46189,1980,2,1
46189,1984,3,2
46189,1988,2,3
46190,1996,1,1
46191,1968,4,1
46192,1988,2,1
46193,1988,3,1
46194,1996,2,1
46195,1988,2,1
46196,1996,1,1
46197,1988,4,1
46198,1988,3,1
46199,1976,5,1
46199,1980,6,2
46200,1996,2,1
46200,2000,3,2
46200,2004,2,3
46201,1988,5,1
46201,1992,2,2
46202,1980,4,1
46202,1984,3,2
46203,1968,1,1
46204,1988,3,1
46205,1996,1,1
46205,2000,2,2
46206,1988,3,1
46207,1996,1,1
46207,2000,1,2
46208,1996,3,1
46209,1996,3,1
46209,2000,1,2
46209,2004,1,3
46210,1996,1,1
46211,1996,3,1
46211,2000,2,2
46212,1996,2,1
46213,1996,1,1
46213,2000,3,2
46213,2004,2,3
46213,2008,3,4
46214,1996,2,1
46214,2000,1,2
46215,1996,3,1
46215,2000,1,2
46216,1996,2,1
46216,2000,2,2
